# Species	Genes	Alg.-Conn.	CBS432	DBVPG6044	DBVPG6765	N44	S288c	SK1	Sac_bayanus_var_uvarum_CBS7001.Scannell_2011	Sac_eubayanus_FM1318.Baker_2015	Sac_kudriavzevii_IFO1802T.Scannell_2011	Sac_kudriavzevii_ZP591.Scannell_2011	Sac_mikatae_IFO1815T.Scannell_2011	Sac_arboricolus_H6.Liti_2013	UFRJ50816	UWOPS034614	UWOPS919171	Y12	YPS128	YPS138
18	18	1	CBS432_15G03950	DBVPG6044_15G03900	DBVPG6765_15G03980	N44_15G03950	S288c_15G04000	SK1_15G03950	Sbay_8.331	Seub_DI49_5101.t01	Skud_15.446	Port_15.476	Smik_15.463	Sarb_15G03870	UFRJ50816_15G04400	UWOPS034614_15G03990	UWOPS919171_15G04000	Y12_15G03950	YPS128_15G04000	YPS138_15G03950
18	18	1	CBS432_15G03960	DBVPG6044_15G03910	DBVPG6765_15G03990	N44_15G03960	S288c_15G04010	SK1_15G03960	Sbay_8.332	Seub_DI49_5102.t01	Skud_15.447	Port_15.477	Smik_15.464	Sarb_15G03880	UFRJ50816_15G04410	UWOPS034614_15G04000	UWOPS919171_15G04010	Y12_15G03960	YPS128_15G04010	YPS138_15G03960
18	18	1	CBS432_15G03970	DBVPG6044_15G03920	DBVPG6765_15G04000	N44_15G03970	S288c_15G04020	SK1_15G03970	Sbay_8.333	Seub_DI49_5103.t01	Skud_15.448	Port_15.478	Smik_15.465	Sarb_15G03890	UFRJ50816_15G04420	UWOPS034614_15G04010	UWOPS919171_15G04020	Y12_15G03970	YPS128_15G04020	YPS138_15G03970
18	18	1	CBS432_15G03980	DBVPG6044_15G03930	DBVPG6765_15G04010	N44_15G03980	S288c_15G04030	SK1_15G03980	Sbay_8.334	Seub_DI49_5104.t01	Skud_15.449	Port_15.479	Smik_15.466	Sarb_15G03900	UFRJ50816_15G04430	UWOPS034614_15G04020	UWOPS919171_15G04030	Y12_15G03980	YPS128_15G04030	YPS138_15G03980
18	18	0.889	CBS432_15G00440	DBVPG6044_15G00400	DBVPG6765_15G00460	N44_15G00440	S288c_15G00490	SK1_15G00440	Sbay_15.49	Seub_DI49_2294.t01	Skud_15.41	Port_15.48	Smik_15.41	Sarb_15G00410	UFRJ50816_09G00490	UWOPS034614_15G00460	UWOPS919171_15G00450	Y12_15G00440	YPS128_15G00490	YPS138_15G00450
18	18	1	CBS432_15G03990	DBVPG6044_15G03940	DBVPG6765_15G04020	N44_15G03990	S288c_15G04040	SK1_15G03990	Sbay_8.335	Seub_DI49_5105.t01	Skud_15.450	Port_15.480	Smik_15.467	Sarb_15G03910	UFRJ50816_15G04440	UWOPS034614_15G04030	UWOPS919171_15G04040	Y12_15G03990	YPS128_15G04040	YPS138_15G03990
18	18	1	CBS432_15G04000	DBVPG6044_15G03950	DBVPG6765_15G04030	N44_15G04000	S288c_15G04050	SK1_15G04000	Sbay_8.336	Seub_DI49_5106.t01	Skud_15.451	Port_15.481	Smik_15.468	Sarb_15G03920	UFRJ50816_15G04450	UWOPS034614_15G04040	UWOPS919171_15G04050	Y12_15G04000	YPS128_15G04050	YPS138_15G04000
18	18	1	CBS432_15G04010	DBVPG6044_15G03960	DBVPG6765_15G04040	N44_15G04010	S288c_15G04060	SK1_15G04010	Sbay_8.337	Seub_DI49_5107.t01	Skud_15.452	Port_15.482	Smik_15.469	Sarb_15G03930	UFRJ50816_15G04460	UWOPS034614_15G04050	UWOPS919171_15G04060	Y12_15G04010	YPS128_15G04060	YPS138_15G04010
18	18	1	CBS432_15G04020	DBVPG6044_15G03970	DBVPG6765_15G04050	N44_15G04020	S288c_15G04070	SK1_15G04020	Sbay_8.339	Seub_DI49_5109.t01	Skud_15.456	Port_15.485	Smik_15.471	Sarb_15G03940	UFRJ50816_15G04470	UWOPS034614_15G04060	UWOPS919171_15G04070	Y12_15G04020	YPS128_15G04070	YPS138_15G04020
18	18	1	CBS432_15G04030	DBVPG6044_15G03980	DBVPG6765_15G04060	N44_15G04030	S288c_15G04080	SK1_15G04030	Sbay_8.340	Seub_DI49_5110.t01	Skud_15.457	Port_15.486	Smik_15.472	Sarb_15G03950	UFRJ50816_15G04480	UWOPS034614_15G04070	UWOPS919171_15G04080	Y12_15G04030	YPS128_15G04080	YPS138_15G04030
18	18	1	CBS432_15G04040	DBVPG6044_15G03990	DBVPG6765_15G04070	N44_15G04040	S288c_15G04090	SK1_15G04040	Sbay_8.341	Seub_DI49_5111.t01	Skud_15.458	Port_15.487	Smik_15.473	Sarb_15G03960	UFRJ50816_15G04490	UWOPS034614_15G04080	UWOPS919171_15G04090	Y12_15G04040	YPS128_15G04090	YPS138_15G04040
18	18	1	CBS432_15G04050	DBVPG6044_15G04010	DBVPG6765_15G04090	N44_15G04050	S288c_15G04110	SK1_15G04060	Sbay_8.343	Seub_DI49_5113.t01	Skud_15.460	Port_15.489	Smik_15.475	Sarb_15G03980	UFRJ50816_15G04510	UWOPS034614_15G04100	UWOPS919171_15G04110	Y12_15G04060	YPS128_15G04110	YPS138_15G04060
18	18	0.833	CBS432_15G00450	DBVPG6044_15G00410	DBVPG6765_15G00470	N44_15G00450	S288c_15G00500	SK1_15G00450	Sbay_15.50	Seub_DI49_2295.t01	Skud_15.42	Port_15.49	Smik_15.42	Sarb_15G00420	UFRJ50816_09G00500	UWOPS034614_15G00470	UWOPS919171_15G00460	Y12_15G00450	YPS128_15G00500	YPS138_15G00460
18	18	1	CBS432_15G04060	DBVPG6044_15G04020	DBVPG6765_15G04100	N44_15G04060	S288c_15G04120	SK1_15G04070	Sbay_8.344	Seub_DI49_5114.t01	Skud_15.461	Port_15.490	Smik_15.476	Sarb_15G03990	UFRJ50816_15G04520	UWOPS034614_15G04110	UWOPS919171_15G04120	Y12_15G04070	YPS128_15G04120	YPS138_15G04070
18	18	1	CBS432_15G04070	DBVPG6044_15G04030	DBVPG6765_15G04110	N44_15G04070	S288c_15G04130	SK1_15G04080	Sbay_8.345	Seub_DI49_5115.t01	Skud_15.462	Port_15.491	Smik_15.477	Sarb_15G04000	UFRJ50816_15G04530	UWOPS034614_15G04120	UWOPS919171_15G04130	Y12_15G04080	YPS128_15G04130	YPS138_15G04080
18	18	1	CBS432_15G04080	DBVPG6044_15G04040	DBVPG6765_15G04120	N44_15G04080	S288c_15G04140	SK1_15G04090	Sbay_8.346	Seub_DI49_5116.t01	Skud_15.463	Port_15.492	Smik_15.478	Sarb_15G04010	UFRJ50816_15G04540	UWOPS034614_15G04130	UWOPS919171_15G04140	Y12_15G04090	YPS128_15G04140	YPS138_15G04090
18	18	1	CBS432_15G04100	DBVPG6044_15G04060	DBVPG6765_15G04140	N44_15G04100	S288c_15G04160	SK1_15G04110	Sbay_8.350	Seub_DI49_5118.t01	Skud_15.466	Port_15.494	Smik_15.480	Sarb_15G04040	UFRJ50816_15G04560	UWOPS034614_15G04150	UWOPS919171_15G04160	Y12_15G04110	YPS128_15G04160	YPS138_15G04110
18	18	1	CBS432_15G04110	DBVPG6044_15G04070	DBVPG6765_15G04150	N44_15G04110	S288c_15G04170	SK1_15G04120	Sbay_8.351	Seub_DI49_5119.t01	Skud_15.467	Port_15.495	Smik_15.481	Sarb_15G04050	UFRJ50816_15G04570	UWOPS034614_15G04160	UWOPS919171_15G04170	Y12_15G04120	YPS128_15G04170	YPS138_15G04120
18	18	1	CBS432_15G04120	DBVPG6044_15G04080	DBVPG6765_15G04160	N44_15G04120	S288c_15G04180	SK1_15G04130	Sbay_8.352	Seub_DI49_5120.t01	Skud_15.468	Port_15.496	Smik_15.482	Sarb_15G04060	UFRJ50816_15G04580	UWOPS034614_15G04170	UWOPS919171_15G04180	Y12_15G04130	YPS128_15G04180	YPS138_15G04130
18	18	1	CBS432_15G04130	DBVPG6044_15G04090	DBVPG6765_15G04170	N44_15G04130	S288c_15G04190	SK1_15G04140	Sbay_8.354	Seub_DI49_5122.t01	Skud_15.470	Port_15.498	Smik_15.484	Sarb_15G04070	UFRJ50816_15G04590	UWOPS034614_15G04180	UWOPS919171_15G04190	Y12_15G04140	YPS128_15G04190	YPS138_15G04140
18	18	1	CBS432_15G04140	DBVPG6044_15G04100	DBVPG6765_15G04180	N44_15G04140	S288c_15G04200	SK1_15G04150	Sbay_8.355	Seub_DI49_5123.t01	Skud_15.471	Port_15.499	Smik_15.485	Sarb_15G04080	UFRJ50816_15G04600	UWOPS034614_15G04190	UWOPS919171_15G04200	Y12_15G04150	YPS128_15G04200	YPS138_15G04150
18	18	0.889	CBS432_15G00460	DBVPG6044_15G00420	DBVPG6765_15G00480	N44_15G00460	S288c_15G00510	SK1_15G00460	Sbay_15.53	Seub_DI49_2296.t01	Skud_15.43	Port_15.50	Smik_15.43	Sarb_15G00430	UFRJ50816_09G00510	UWOPS034614_15G00480	UWOPS919171_15G00470	Y12_15G00460	YPS128_15G00510	YPS138_15G00470
18	18	1	CBS432_15G04150	DBVPG6044_15G04110	DBVPG6765_15G04190	N44_15G04150	S288c_15G04210	SK1_15G04160	Sbay_8.356	Seub_DI49_5124.t01	Skud_15.472	Port_15.500	Smik_15.486	Sarb_15G04090	UFRJ50816_15G04610	UWOPS034614_15G04200	UWOPS919171_15G04210	Y12_15G04160	YPS128_15G04210	YPS138_15G04160
18	18	1	CBS432_15G04160	DBVPG6044_15G04120	DBVPG6765_15G04200	N44_15G04160	S288c_15G04220	SK1_15G04170	Sbay_8.357	Seub_DI49_5125.t01	Skud_15.473	Port_15.501	Smik_15.487	Sarb_15G04100	UFRJ50816_15G04620	UWOPS034614_15G04210	UWOPS919171_15G04220	Y12_15G04170	YPS128_15G04220	YPS138_15G04170
18	18	1	CBS432_15G04170	DBVPG6044_15G04130	DBVPG6765_15G04210	N44_15G04170	S288c_15G04230	SK1_15G04180	Sbay_8.358	Seub_DI49_5126.t01	Skud_15.474	Port_15.502	Smik_15.488	Sarb_15G04110	UFRJ50816_15G04630	UWOPS034614_15G04220	UWOPS919171_15G04230	Y12_15G04180	YPS128_15G04230	YPS138_15G04180
18	18	1	CBS432_15G04180	DBVPG6044_15G04140	DBVPG6765_15G04220	N44_15G04180	S288c_15G04240	SK1_15G04190	Sbay_8.359	Seub_DI49_5127.t01	Skud_15.475	Port_15.503	Smik_15.489	Sarb_15G04120	UFRJ50816_15G04640	UWOPS034614_15G04230	UWOPS919171_15G04240	Y12_15G04190	YPS128_15G04240	YPS138_15G04190
18	18	1	CBS432_15G04190	DBVPG6044_15G04150	DBVPG6765_15G04230	N44_15G04190	S288c_15G04250	SK1_15G04200	Sbay_8.360	Seub_DI49_5128.t01	Skud_15.476	Port_15.504	Smik_15.490	Sarb_15G04130	UFRJ50816_15G04650	UWOPS034614_15G04240	UWOPS919171_15G04250	Y12_15G04200	YPS128_15G04250	YPS138_15G04200
18	18	1	CBS432_15G04200	DBVPG6044_15G04160	DBVPG6765_15G04240	N44_15G04200	S288c_15G04260	SK1_15G04210	Sbay_8.361	Seub_DI49_5129.t01	Skud_15.478	Port_15.506	Smik_15.491	Sarb_15G04140	UFRJ50816_15G04660	UWOPS034614_15G04250	UWOPS919171_15G04260	Y12_15G04210	YPS128_15G04260	YPS138_15G04210
18	18	1	CBS432_15G04210	DBVPG6044_15G04170	DBVPG6765_15G04250	N44_15G04210	S288c_15G04270	SK1_15G04220	Sbay_8.362	Seub_DI49_5130.t01	Skud_15.479	Port_15.507	Smik_15.492	Sarb_15G04150	UFRJ50816_15G04670	UWOPS034614_15G04260	UWOPS919171_15G04270	Y12_15G04220	YPS128_15G04270	YPS138_15G04220
18	18	1	CBS432_15G04230	DBVPG6044_15G04190	DBVPG6765_15G04270	N44_15G04230	S288c_15G04290	SK1_15G04240	Sbay_8.364	Seub_DI49_5132.t01	Skud_15.482	Port_15.510	Smik_15.495	Sarb_15G04170	UFRJ50816_15G04690	UWOPS034614_15G04280	UWOPS919171_15G04290	Y12_15G04240	YPS128_15G04290	YPS138_15G04240
18	18	1	CBS432_15G04240	DBVPG6044_15G04200	DBVPG6765_15G04280	N44_15G04240	S288c_15G04300	SK1_15G04250	Sbay_8.366	Seub_DI49_5133.t01	Skud_15.484	Port_15.513	Smik_15.497	Sarb_15G04180	UFRJ50816_15G04700	UWOPS034614_15G04290	UWOPS919171_15G04300	Y12_15G04250	YPS128_15G04300	YPS138_15G04250
18	18	1	CBS432_15G04250	DBVPG6044_15G04210	DBVPG6765_15G04290	N44_15G04250	S288c_15G04310	SK1_15G04260	Sbay_8.368	Seub_DI49_5134.t01	Skud_15.485	Port_15.514	Smik_15.498	Sarb_15G04190	UFRJ50816_15G04710	UWOPS034614_15G04300	UWOPS919171_15G04310	Y12_15G04260	YPS128_15G04310	YPS138_15G04260
18	18	1	CBS432_15G04260	DBVPG6044_15G04220	DBVPG6765_15G04300	N44_15G04260	S288c_15G04320	SK1_15G04270	Sbay_8.369	Seub_DI49_5135.t01	Skud_15.486	Port_15.516	Smik_15.499	Sarb_15G04200	UFRJ50816_15G04720	UWOPS034614_15G04310	UWOPS919171_15G04320	Y12_15G04270	YPS128_15G04320	YPS138_15G04270
18	18	1	CBS432_15G04270	DBVPG6044_15G04240	DBVPG6765_15G04320	N44_15G04270	S288c_15G04340	SK1_15G04290	Sbay_8.370	Seub_DI49_5136.t01	Skud_15.487	Port_15.517	Smik_15.500	Sarb_15G04210	UFRJ50816_15G04730	UWOPS034614_15G04330	UWOPS919171_15G04330	Y12_15G04290	YPS128_15G04340	YPS138_15G04280
18	18	1	CBS432_15G04280	DBVPG6044_15G04250	DBVPG6765_15G04330	N44_15G04280	S288c_15G04350	SK1_15G04300	Sbay_8.372	Seub_DI49_5137.t01	Skud_15.488	Port_15.518	Smik_15.501	Sarb_15G04220	UFRJ50816_15G04740	UWOPS034614_15G04340	UWOPS919171_15G04340	Y12_15G04300	YPS128_15G04350	YPS138_15G04290
18	18	1	CBS432_15G04290	DBVPG6044_15G04260	DBVPG6765_15G04340	N44_15G04290	S288c_15G04360	SK1_15G04310	Sbay_8.373	Seub_DI49_5138.t01	Skud_15.489	Port_15.519	Smik_15.502	Sarb_15G04230	UFRJ50816_15G04750	UWOPS034614_15G04350	UWOPS919171_15G04350	Y12_15G04310	YPS128_15G04360	YPS138_15G04300
18	18	1	CBS432_15G04300	DBVPG6044_15G04270	DBVPG6765_15G04350	N44_15G04300	S288c_15G04370	SK1_15G04320	Sbay_8.374	Seub_DI49_5139.t01	Skud_15.490	Port_15.520	Smik_15.503	Sarb_15G04240	UFRJ50816_15G04760	UWOPS034614_15G04360	UWOPS919171_15G04360	Y12_15G04320	YPS128_15G04370	YPS138_15G04310
18	18	1	CBS432_15G04310	DBVPG6044_15G04280	DBVPG6765_15G04360	N44_15G04310	S288c_15G04380	SK1_15G04330	Sbay_8.375	Seub_DI49_5140.t01	Skud_15.491	Port_15.521	Smik_15.504	Sarb_15G04250	UFRJ50816_15G04770	UWOPS034614_15G04370	UWOPS919171_15G04370	Y12_15G04330	YPS128_15G04380	YPS138_15G04320
18	18	1	CBS432_15G04320	DBVPG6044_15G04290	DBVPG6765_15G04370	N44_15G04320	S288c_15G04390	SK1_15G04340	Sbay_8.376	Seub_DI49_5141.t01	Skud_15.492	Port_15.522	Smik_15.505	Sarb_15G04260	UFRJ50816_15G04780	UWOPS034614_15G04380	UWOPS919171_15G04380	Y12_15G04340	YPS128_15G04390	YPS138_15G04330
18	18	1	CBS432_15G04330	DBVPG6044_15G04300	DBVPG6765_15G04380	N44_15G04330	S288c_15G04400	SK1_15G04350	Sbay_8.377	Seub_DI49_5142.t01	Skud_15.493	Port_15.523	Smik_15.506	Sarb_15G04270	UFRJ50816_15G04790	UWOPS034614_15G04390	UWOPS919171_15G04390	Y12_15G04350	YPS128_15G04400	YPS138_15G04340
18	18	1	CBS432_15G04350	DBVPG6044_15G04320	DBVPG6765_15G04400	N44_15G04350	S288c_15G04420	SK1_15G04370	Sbay_8.379	Seub_DI49_5144.t01	Skud_15.495	Port_15.525	Smik_15.508	Sarb_15G04280	UFRJ50816_15G04810	UWOPS034614_15G04410	UWOPS919171_15G04410	Y12_15G04370	YPS128_15G04420	YPS138_15G04360
18	18	1	CBS432_15G04360	DBVPG6044_15G04330	DBVPG6765_15G04410	N44_15G04360	S288c_15G04430	SK1_15G04380	Sbay_8.380	Seub_DI49_5145.t01	Skud_15.496	Port_15.526	Smik_15.509	Sarb_15G04290	UFRJ50816_15G04820	UWOPS034614_15G04420	UWOPS919171_15G04420	Y12_15G04380	YPS128_15G04430	YPS138_15G04370
18	18	1	CBS432_15G04370	DBVPG6044_15G04340	DBVPG6765_15G04420	N44_15G04370	S288c_15G04440	SK1_15G04390	Sbay_8.381	Seub_DI49_5146.t01	Skud_15.497	Port_15.527	Smik_15.510	Sarb_15G04300	UFRJ50816_15G04830	UWOPS034614_15G04430	UWOPS919171_15G04430	Y12_15G04390	YPS128_15G04440	YPS138_15G04380
18	18	1	CBS432_15G04380	DBVPG6044_15G04350	DBVPG6765_15G04430	N44_15G04380	S288c_15G04450	SK1_15G04400	Sbay_8.382	Seub_DI49_5147.t01	Skud_15.498	Port_15.528	Smik_15.511	Sarb_15G04310	UFRJ50816_15G04840	UWOPS034614_15G04440	UWOPS919171_15G04440	Y12_15G04400	YPS128_15G04450	YPS138_15G04390
18	18	1	CBS432_15G04410	DBVPG6044_15G04380	DBVPG6765_15G04460	N44_15G04410	S288c_15G04480	SK1_15G04430	Sbay_8.386	Seub_DI49_5148.t01	Skud_15.501	Port_15.532	Smik_15.514	Sarb_15G04340	UFRJ50816_15G04870	UWOPS034614_15G04470	UWOPS919171_15G04470	Y12_15G04430	YPS128_15G04480	YPS138_15G04420
18	18	1	CBS432_15G04420	DBVPG6044_15G04390	DBVPG6765_15G04470	N44_15G04420	S288c_15G04490	SK1_15G04440	Sbay_8.387	Seub_DI49_5149.t01	Skud_15.502	Port_15.533	Smik_15.515	Sarb_15G04350	UFRJ50816_15G04880	UWOPS034614_15G04480	UWOPS919171_15G04480	Y12_15G04440	YPS128_15G04490	YPS138_15G04430
18	18	1	CBS432_15G04430	DBVPG6044_15G04400	DBVPG6765_15G04480	N44_15G04430	S288c_15G04500	SK1_15G04450	Sbay_8.388	Seub_DI49_5150.t01	Skud_15.503	Port_15.534	Smik_15.516	Sarb_15G04360	UFRJ50816_15G04890	UWOPS034614_15G04490	UWOPS919171_15G04490	Y12_15G04450	YPS128_15G04500	YPS138_15G04440
18	18	1	CBS432_15G04440	DBVPG6044_15G04410	DBVPG6765_15G04490	N44_15G04440	S288c_15G04510	SK1_15G04460	Sbay_8.389	Seub_DI49_5151.t01	Skud_15.504	Port_15.535	Smik_15.517	Sarb_15G04370	UFRJ50816_15G04900	UWOPS034614_15G04500	UWOPS919171_15G04500	Y12_15G04460	YPS128_15G04510	YPS138_15G04450
18	18	1	CBS432_15G04450	DBVPG6044_15G04420	DBVPG6765_15G04500	N44_15G04450	S288c_15G04520	SK1_15G04470	Sbay_8.390	Seub_DI49_5152.t01	Skud_15.505	Port_15.536	Smik_15.518	Sarb_15G04380	UFRJ50816_15G04910	UWOPS034614_15G04510	UWOPS919171_15G04510	Y12_15G04470	YPS128_15G04520	YPS138_15G04460
18	18	1	CBS432_15G04460	DBVPG6044_15G04430	DBVPG6765_15G04510	N44_15G04460	S288c_15G04530	SK1_15G04480	Sbay_8.391	Seub_DI49_5153.t01	Skud_15.506	Port_15.540	Smik_15.519	Sarb_15G04390	UFRJ50816_15G04920	UWOPS034614_15G04520	UWOPS919171_15G04520	Y12_15G04480	YPS128_15G04530	YPS138_15G04470
18	18	1	CBS432_15G04470	DBVPG6044_15G04440	DBVPG6765_15G04520	N44_15G04470	S288c_15G04540	SK1_15G04490	Sbay_8.392	Seub_DI49_5154.t01	Skud_15.507	Port_15.541	Smik_15.520	Sarb_15G04400	UFRJ50816_15G04930	UWOPS034614_15G04530	UWOPS919171_15G04530	Y12_15G04490	YPS128_15G04540	YPS138_15G04480
18	18	1	CBS432_15G04490	DBVPG6044_15G04460	DBVPG6765_15G04540	N44_15G04490	S288c_15G04560	SK1_15G04510	Sbay_8.400	Seub_DI49_5159.t01	Skud_15.513	Port_15.549	Smik_15.530	Sarb_15G04420	UFRJ50816_15G04950	UWOPS034614_15G04550	UWOPS919171_15G04550	Y12_15G04530	YPS128_15G04570	YPS138_15G04500
18	18	1	CBS432_15G04500	DBVPG6044_15G04470	DBVPG6765_15G04550	N44_15G04500	S288c_15G04570	SK1_15G04520	Sbay_8.401	Seub_DI49_5160.t01	Skud_15.514	Port_15.550	Smik_15.531	Sarb_15G04430	UFRJ50816_15G04960	UWOPS034614_15G04560	UWOPS919171_15G04560	Y12_15G04540	YPS128_15G04580	YPS138_15G04510
18	18	1	CBS432_15G04510	DBVPG6044_15G04480	DBVPG6765_15G04560	N44_15G04510	S288c_15G04580	SK1_15G04530	Sbay_8.402	Seub_DI49_5161.t01	Skud_15.515	Port_15.554	Smik_15.532	Sarb_15G04440	UFRJ50816_15G04970	UWOPS034614_15G04570	UWOPS919171_15G04570	Y12_15G04550	YPS128_15G04590	YPS138_15G04520
18	18	1	CBS432_15G04520	DBVPG6044_15G04490	DBVPG6765_15G04570	N44_15G04520	S288c_15G04590	SK1_15G04540	Sbay_8.403	Seub_DI49_5163.t01	Skud_15.517	Port_15.557	Smik_15.533	Sarb_15G04450	UFRJ50816_15G04980	UWOPS034614_15G04580	UWOPS919171_15G04580	Y12_15G04560	YPS128_15G04600	YPS138_15G04530
18	18	1	CBS432_15G04530	DBVPG6044_15G04500	DBVPG6765_15G04580	N44_15G04530	S288c_15G04600	SK1_15G04550	Sbay_8.404	Seub_DI49_5164.t01	Skud_15.518	Port_15.558	Smik_15.534	Sarb_15G04460	UFRJ50816_15G04990	UWOPS034614_15G04590	UWOPS919171_15G04590	Y12_15G04570	YPS128_15G04610	YPS138_15G04540
18	18	1	CBS432_15G04540	DBVPG6044_15G04510	DBVPG6765_15G04590	N44_15G04540	S288c_15G04610	SK1_15G04560	Sbay_8.405	Seub_DI49_5165.t01	Skud_15.519	Port_15.559	Smik_15.535	Sarb_15G04470	UFRJ50816_15G05000	UWOPS034614_15G04600	UWOPS919171_15G04600	Y12_15G04580	YPS128_15G04620	YPS138_15G04550
18	18	0.889	CBS432_15G00480	DBVPG6044_15G00440	DBVPG6765_15G00500	N44_15G00480	S288c_15G00530	SK1_15G00480	Sbay_15.57	Seub_DI49_2299.t01	Skud_15.46	Port_15.56	Smik_15.48	Sarb_15G00450	UFRJ50816_09G00530	UWOPS034614_15G00500	UWOPS919171_15G00490	Y12_15G00480	YPS128_15G00530	YPS138_15G00490
18	18	1	CBS432_15G04550	DBVPG6044_15G04520	DBVPG6765_15G04600	N44_15G04550	S288c_15G04620	SK1_15G04570	Sbay_8.406	Seub_DI49_5166.t01	Skud_15.520	Port_15.560	Smik_15.536	Sarb_15G04480	UFRJ50816_15G05010	UWOPS034614_15G04610	UWOPS919171_15G04610	Y12_15G04590	YPS128_15G04630	YPS138_15G04560
18	18	1	CBS432_15G04560	DBVPG6044_15G04530	DBVPG6765_15G04610	N44_15G04560	S288c_15G04630	SK1_15G04580	Sbay_8.407	Seub_DI49_5167.t01	Skud_15.521	Port_15.561	Smik_15.537	Sarb_15G04490	UFRJ50816_15G05020	UWOPS034614_15G04620	UWOPS919171_15G04620	Y12_15G04600	YPS128_15G04640	YPS138_15G04570
18	18	1	CBS432_15G04570	DBVPG6044_15G04540	DBVPG6765_15G04620	N44_15G04570	S288c_15G04640	SK1_15G04590	Sbay_8.408	Seub_DI49_5168.t01	Skud_15.522	Port_15.562	Smik_15.538	Sarb_15G04500	UFRJ50816_15G05030	UWOPS034614_15G04630	UWOPS919171_15G04630	Y12_15G04610	YPS128_15G04650	YPS138_15G04580
18	18	1	CBS432_15G04580	DBVPG6044_15G04550	DBVPG6765_15G04630	N44_15G04580	S288c_15G04650	SK1_15G04600	Sbay_8.411	Seub_DI49_5169.t01	Skud_15.523	Port_15.564	Smik_15.539	Sarb_15G04510	UFRJ50816_15G05040	UWOPS034614_15G04640	UWOPS919171_15G04640	Y12_15G04620	YPS128_15G04660	YPS138_15G04590
18	18	1	CBS432_15G04600	DBVPG6044_15G04570	DBVPG6765_15G04650	N44_15G04600	S288c_15G04670	SK1_15G04620	Sbay_8.413	Seub_DI49_5171.t01	Skud_15.525	Port_15.566	Smik_15.541	Sarb_15G04530	UFRJ50816_15G05060	UWOPS034614_15G04660	UWOPS919171_15G04670	Y12_15G04640	YPS128_15G04680	YPS138_15G04610
18	18	1	CBS432_15G04610	DBVPG6044_15G04580	DBVPG6765_15G04660	N44_15G04610	S288c_15G04680	SK1_15G04630	Sbay_8.414	Seub_DI49_5172.t01	Skud_15.526	Port_15.567	Smik_15.542	Sarb_15G04540	UFRJ50816_15G05070	UWOPS034614_15G04670	UWOPS919171_15G04680	Y12_15G04650	YPS128_15G04690	YPS138_15G04620
18	18	1	CBS432_15G04620	DBVPG6044_15G04590	DBVPG6765_15G04670	N44_15G04620	S288c_15G04690	SK1_15G04640	Sbay_8.415	Seub_DI49_5173.t01	Skud_15.527	Port_15.568	Smik_15.543	Sarb_15G04550	UFRJ50816_15G05080	UWOPS034614_15G04680	UWOPS919171_15G04690	Y12_15G04660	YPS128_15G04700	YPS138_15G04630
18	18	1	CBS432_15G04630	DBVPG6044_15G04600	DBVPG6765_15G04680	N44_15G04630	S288c_15G04700	SK1_15G04650	Sbay_8.417	Seub_DI49_5174.t01	Skud_15.528	Port_15.569	Smik_15.544	Sarb_15G04560	UFRJ50816_15G05090	UWOPS034614_15G04690	UWOPS919171_15G04700	Y12_15G04670	YPS128_15G04710	YPS138_15G04640
18	18	0.889	CBS432_15G00470	DBVPG6044_15G00430	DBVPG6765_15G00490	N44_15G00470	S288c_15G00520	SK1_15G00470	Sbay_15.56	Seub_DI49_2298.t01	Skud_15.47	Port_15.57	Smik_15.47	Sarb_15G00440	UFRJ50816_09G00520	UWOPS034614_15G00490	UWOPS919171_15G00480	Y12_15G00470	YPS128_15G00520	YPS138_15G00480
18	18	1	CBS432_15G04640	DBVPG6044_15G04610	DBVPG6765_15G04690	N44_15G04640	S288c_15G04710	SK1_15G04660	Sbay_8.418	Seub_DI49_5175.t01	Skud_15.529	Port_15.570	Smik_15.545	Sarb_15G04570	UFRJ50816_15G05100	UWOPS034614_15G04700	UWOPS919171_15G04710	Y12_15G04680	YPS128_15G04720	YPS138_15G04650
18	18	1	CBS432_15G04650	DBVPG6044_15G04620	DBVPG6765_15G04700	N44_15G04650	S288c_15G04720	SK1_15G04670	Sbay_8.419	Seub_DI49_5176.t01	Skud_15.530	Port_15.571	Smik_15.546	Sarb_15G04580	UFRJ50816_15G05110	UWOPS034614_15G04710	UWOPS919171_15G04720	Y12_15G04690	YPS128_15G04730	YPS138_15G04660
18	18	1	CBS432_15G04660	DBVPG6044_15G04630	DBVPG6765_15G04710	N44_15G04660	S288c_15G04730	SK1_15G04680	Sbay_8.421	Seub_DI49_5178.t01	Skud_15.532	Port_15.574	Smik_15.547	Sarb_15G04590	UFRJ50816_15G05120	UWOPS034614_15G04720	UWOPS919171_15G04730	Y12_15G04700	YPS128_15G04740	YPS138_15G04670
18	18	1	CBS432_15G04670	DBVPG6044_15G04640	DBVPG6765_15G04720	N44_15G04670	S288c_15G04740	SK1_15G04690	Sbay_8.422	Seub_DI49_5179.t01	Skud_15.533	Port_15.575	Smik_15.548	Sarb_15G04600	UFRJ50816_15G05130	UWOPS034614_15G04730	UWOPS919171_15G04740	Y12_15G04710	YPS128_15G04750	YPS138_15G04680
